Date,Open,High,Low,Close,Volume,5-Day_Moving_Avg,10-Day_Moving_Avg,20-Day_Moving_Avg,Future_Close_Indicator,Volume_Ranking,Price_Movement,Day,open_lag_1,open_lag_2,open_lag_3,close_lag_1,close_lag_2,close_lag_3,high_lag_1,high_lag_2,high_lag_3,low_lag_1,low_lag_2,low_lag_3,volume_lag_1,volume_lag_2,volume_lag_3,volume_ranking_lag_1,volume_ranking_lag_2,volume_ranking_lag_3,5-moving_avg_lag_1,5-moving_avg_lag_2,5-moving_avg_lag_3,10-moving_avg_lag_1,10-moving_avg_lag_2,10-moving_avg_lag_3,20-moving_avg_lag_1,20-moving_avg_lag_2,20-moving_avg_lag_3,target_open_1,target_close_1,target_high_1,target_low_1,target_volume_1
2023-05-03,167.99223195947732,169.39959869563953,165.67305079381802,165.96046447753906,65136000,167.23302612304687,165.33604888916017,164.01044540405275,1,1,-3.7265479018215046,96,168.57695592218053,167.77416566961222,166.9912068392812,167.04074096679688,168.08140563964844,168.1706085205078,168.8346527635164,168.93375609993646,168.33910959802364,166.0496364953305,167.13985940542491,166.3866324741896,48425700.0,52472900.0,55209200.0,0.0,0.0,0.0,166.50158081054687,165.55606994628906,164.71165161132814,165.35388793945313,165.1487289428711,164.71661071777345,163.9202537536621,163.8028076171875,163.57039337158204,163.42322802207295,164.31521606445312,165.55409674723404,162.848385570496,81235400.0
2023-05-04,163.42322802207295,165.55409674723404,162.848385570496,164.31521606445312,81235400,166.71368713378905,165.25081481933594,164.11104431152344,1,2,2.705711176738049,97,167.99223195947732,168.57695592218053,167.77416566961222,165.96046447753906,167.04074096679688,168.08140563964844,169.39959869563953,168.8346527635164,168.93375609993646,165.67305079381802,166.0496364953305,167.13985940542491,65136000.0,48425700.0,52472900.0,1.0,0.0,0.0,167.23302612304687,166.50158081054687,165.55606994628906,165.33604888916017,165.35388793945313,165.1487289428711,164.01044540405275,163.9202537536621,163.8028076171875,169.45902904213452,172.0260009765625,172.74950296676494,169.24098486047572,113316400.0
2023-05-05,169.45902904213452,172.74950296676494,169.24098486047572,172.0260009765625,113316400,167.484765625,166.09820861816405,164.55258178710938,0,3,3.508518106289216,98,163.42322802207295,167.99223195947732,168.57695592218053,164.31521606445312,165.96046447753906,167.04074096679688,165.55409674723404,169.39959869563953,168.8346527635164,162.848385570496,165.67305079381802,166.0496364953305,81235400.0,65136000.0,48425700.0,2.0,1.0,0.0,166.71368713378905,167.23302612304687,166.50158081054687,165.25081481933594,165.33604888916017,165.35388793945313,164.11104431152344,164.01044540405275,163.9202537536621,170.9457036748566,171.95663452148438,172.3035271533145,170.5789998411912,55962800.0
2023-05-08,170.9457036748566,172.3035271533145,170.5789998411912,171.95663452148438,55962800,168.2598114013672,166.90794067382814,165.1209800720215,0,0,1.7245273121232856,99,169.45902904213452,163.42322802207295,167.99223195947732,172.0260009765625,164.31521606445312,165.96046447753906,172.74950296676494,165.55409674723404,169.39959869563953,169.24098486047572,162.848385570496,165.67305079381802,113316400.0,81235400.0,65136000.0,3.0,2.0,1.0,167.484765625,166.71368713378905,167.23302612304687,166.09820861816405,165.25081481933594,165.33604888916017,164.55258178710938,164.11104431152344,164.01044540405275,171.51063216959898,170.2420196533203,171.99626368287582,170.0735337075861,45326900.0
2023-05-09,171.51063216959898,171.99626368287582,170.0735337075861,170.2420196533203,45326900,168.9000671386719,167.70082397460936,165.66460037231445,1,0,-1.9227299752897125,100,170.9457036748566,169.45902904213452,163.42322802207295,171.95663452148438,172.0260009765625,164.31521606445312,172.3035271533145,172.74950296676494,165.55409674723404,170.5789998411912,169.24098486047572,162.848385570496,55962800.0,113316400.0,81235400.0,0.0,3.0,2.0,168.2598114013672,167.484765625,166.71368713378905,166.90794067382814,166.09820861816405,165.25081481933594,165.1209800720215,164.55258178710938,164.11104431152344,171.4808778133282,172.0160675048828,172.48188775635265,170.37083066450225,53724500.0
2023-05-10,171.4808778133282,172.48188775635265,170.37083066450225,172.0160675048828,53724500,170.11118774414064,168.67210693359374,166.33161163330078,0,0,2.111057091850398,101,171.51063216959898,170.9457036748566,169.45902904213452,170.2420196533203,171.95663452148438,172.0260009765625,171.99626368287582,172.3035271533145,172.74950296676494,170.0735337075861,170.5789998411912,169.24098486047572,45326900.0,55962800.0,113316400.0,0.0,0.0,3.0,168.9000671386719,168.2598114013672,167.484765625,167.70082397460936,166.90794067382814,166.09820861816405,165.66460037231445,165.1209800720215,164.55258178710938,172.30352323742437,172.20440673828125,173.0369308880872,170.63845981475797,49514700.0
2023-05-11,172.30352323742437,173.0369308880872,170.63845981475797,172.20440673828125,49514700,171.68902587890625,169.20135650634765,166.73747024536132,1,0,-2.398471073329233,102,171.4808778133282,171.51063216959898,170.9457036748566,172.0160675048828,170.2420196533203,171.95663452148438,172.48188775635265,171.99626368287582,172.3035271533145,170.37083066450225,170.0735337075861,170.5789998411912,53724500.0,45326900.0,55962800.0,0.0,0.0,0.0,170.11118774414064,168.9000671386719,168.2598114013672,168.67210693359374,167.70082397460936,166.90794067382814,166.33161163330078,165.66460037231445,165.1209800720215,172.31357141356355,171.271484375,172.7502630057861,169.71329075220336,45497800.0
2023-05-12,172.31357141356355,172.7502630057861,169.71329075220336,171.271484375,45497800,171.53812255859376,169.51144409179688,167.11402740478516,1,0,-3.0369722535827464,103,172.30352323742437,171.4808778133282,171.51063216959898,172.20440673828125,172.0160675048828,170.2420196533203,173.0369308880872,172.48188775635265,171.99626368287582,170.63845981475797,170.37083066450225,170.0735337075861,49514700.0,53724500.0,45326900.0,0.0,0.0,0.0,171.68902587890625,170.11118774414064,168.9000671386719,169.20135650634765,168.67210693359374,167.70082397460936,166.73747024536132,166.33161163330078,165.66460037231445,171.85701716146394,170.7752227783203,171.9066439525377,170.17973157337624,37266700.0
2023-05-15,171.85701716146394,171.9066439525377,170.17973157337624,170.7752227783203,37266700,171.30184020996094,169.78082580566405,167.46477737426758,1,0,-1.7269123791614618,104,172.31357141356355,172.30352323742437,171.4808778133282,171.271484375,172.20440673828125,172.0160675048828,172.7502630057861,173.0369308880872,172.48188775635265,169.71329075220336,170.63845981475797,170.37083066450225,45497800.0,49514700.0,53724500.0,0.0,0.0,0.0,171.53812255859376,171.68902587890625,170.11118774414064,169.51144409179688,169.20135650634765,168.67210693359374,167.11402740478516,166.73747024536132,166.33161163330078,170.69582294139641,170.7752227783203,171.83716341624037,170.50725022169846,42110300.0
2023-05-16,170.69582294139641,171.83716341624037,170.50725022169846,170.7752227783203,42110300,171.40848083496093,170.1542739868164,167.75408096313475,0,0,1.3299131945419163,105,171.85701716146394,172.31357141356355,172.30352323742437,170.7752227783203,171.271484375,172.20440673828125,171.9066439525377,172.7502630057861,173.0369308880872,170.17973157337624,169.71329075220336,170.63845981475797,37266700.0,45497800.0,49514700.0,0.0,0.0,0.0,171.30184020996094,171.53812255859376,171.68902587890625,169.78082580566405,169.51144409179688,169.20135650634765,167.46477737426758,167.11402740478516,166.73747024536132,170.41795757208934,171.3905792236328,171.62876362745493,169.13765582565435,57951600.0
2023-05-17,170.41795757208934,171.62876362745493,169.13765582565435,171.3905792236328,57951600,171.28338317871095,170.6972854614258,168.01666717529298,0,0,2.491107801800581,106,170.69582294139641,171.85701716146394,172.31357141356355,170.7752227783203,170.7752227783203,171.271484375,171.83716341624037,171.9066439525377,172.7502630057861,170.50725022169846,170.17973157337624,169.71329075220336,42110300.0,37266700.0,45497800.0,0.0,0.0,0.0,171.40848083496093,171.30184020996094,171.53812255859376,170.1542739868164,169.78082580566405,169.51144409179688,167.75408096313475,167.46477737426758,167.11402740478516,171.69824104214084,173.73281860351562,173.92139134908305,171.28140319908402,65496700.0
2023-05-18,171.69824104214084,173.92139134908305,171.28140319908402,173.73281860351562,65496700,171.5890655517578,171.63904571533203,168.44493026733397,0,1,2.639988149999027,107,170.41795757208934,170.69582294139641,171.85701716146394,171.3905792236328,170.7752227783203,170.7752227783203,171.62876362745493,171.83716341624037,171.9066439525377,169.13765582565435,170.50725022169846,170.17973157337624,57951600.0,42110300.0,37266700.0,0.0,0.0,0.0,171.28338317871095,171.40848083496093,171.30184020996094,170.6972854614258,170.1542739868164,169.78082580566405,168.01666717529298,167.75408096313475,167.46477737426758,175.06272037880413,173.84197998046875,175.06272037880413,173.62363419943688,55772400.0
2023-05-19,175.06272037880413,175.06272037880413,173.62363419943688,173.84197998046875,55772400,172.10316467285156,171.82064361572264,168.95942611694335,1,0,-1.4390861793672514,108,171.69824104214084,170.41795757208934,170.69582294139641,173.73281860351562,171.3905792236328,170.7752227783203,173.92139134908305,171.62876362745493,171.83716341624037,171.28140319908402,169.13765582565435,170.50725022169846,65496700.0,57951600.0,42110300.0,1.0,0.0,0.0,171.5890655517578,171.28338317871095,171.40848083496093,171.63904571533203,170.6972854614258,170.1542739868164,168.44493026733397,168.01666717529298,167.75408096313475,172.67084490080313,172.88919067382812,173.3953627585547,172.14483421414405,43570900.0
2023-05-22,172.67084490080313,173.3953627585547,172.14483421414405,172.88919067382812,43570900,172.5259582519531,171.91389923095704,169.4109199523926,1,0,1.2505285444106562,109,175.06272037880413,171.69824104214084,170.41795757208934,173.84197998046875,173.73281860351562,171.3905792236328,175.06272037880413,173.92139134908305,171.62876362745493,173.62363419943688,171.28140319908402,169.13765582565435,55772400.0,65496700.0,57951600.0,0.0,1.0,0.0,172.10316467285156,171.5890655517578,171.28338317871095,171.82064361572264,171.63904571533203,170.6972854614258,168.95942611694335,168.44493026733397,168.01666717529298,171.82728249786882,170.2690887451172,172.07540136469115,169.99119682579408,50747300.0
2023-05-23,171.82728249786882,172.07540136469115,169.99119682579408,170.2690887451172,50747300,172.4247314453125,171.9166061401367,169.80871505737304,1,0,-2.084204538897069,110,172.67084490080313,175.06272037880413,171.69824104214084,172.88919067382812,173.84197998046875,173.73281860351562,173.3953627585547,175.06272037880413,173.92139134908305,172.14483421414405,173.62363419943688,171.28140319908402,43570900.0,55772400.0,65496700.0,0.0,0.0,1.0,172.5259582519531,172.10316467285156,171.5890655517578,171.91389923095704,171.82064361572264,171.63904571533203,169.4109199523926,168.95942611694335,168.44493026733397,169.8026100138583,170.54696655273438,171.1226040934086,169.2369069191782,45143500.0
2023-05-24,169.8026100138583,171.1226040934086,169.2369069191782,170.54696655273438,45143500,172.25600891113282,171.7696960449219,170.2209014892578,1,0,1.885697174230387,111,171.82728249786882,172.67084490080313,175.06272037880413,170.2690887451172,172.88919067382812,173.84197998046875,172.07540136469115,173.3953627585547,175.06272037880413,169.99119682579408,172.14483421414405,173.62363419943688,50747300.0,43570900.0,55772400.0,0.0,0.0,0.0,172.4247314453125,172.5259582519531,172.10316467285156,171.9166061401367,171.91389923095704,171.82064361572264,169.80871505737304,169.4109199523926,168.95942611694335,171.11267122079872,171.6883087158203,172.59144973527793,170.39808778863198,56058300.0
2023-05-25,171.11267122079872,172.59144973527793,170.39808778863198,171.6883087158203,56058300,171.84710693359375,171.71808624267578,170.45972137451173,1,0,2.1933619466459504,112,169.8026100138583,171.82728249786882,172.67084490080313,170.54696655273438,170.2690887451172,172.88919067382812,171.1226040934086,172.07540136469115,173.3953627585547,169.2369069191782,169.99119682579408,172.14483421414405,45143500.0,50747300.0,43570900.0,0.0,0.0,0.0,172.25600891113282,172.4247314453125,172.5259582519531,171.7696960449219,171.9166061401367,171.91389923095704,170.2209014892578,169.80871505737304,169.4109199523926,172.01583117068753,174.1099395751953,174.44739269623702,171.80740468839622,54835000.0
2023-05-26,172.01583117068753,174.44739269623702,171.80740468839622,174.1099395751953,54835000,171.90069885253905,172.0019317626953,170.7566879272461,1,0,2.639988007840799,113,171.11267122079872,169.8026100138583,171.82728249786882,171.6883087158203,170.54696655273438,170.2690887451172,172.59144973527793,171.1226040934086,172.07540136469115,170.39808778863198,169.2369069191782,169.99119682579408,56058300.0,45143500.0,50747300.0,0.0,0.0,0.0,171.84710693359375,172.25600891113282,172.4247314453125,171.71808624267578,171.7696960449219,171.9166061401367,170.45972137451173,170.2209014892578,169.80871505737304,175.62844336557998,175.96588134765625,177.64316710040904,175.24137858755796,55964400.0
2023-05-30,175.62844336557998,177.64316710040904,175.24137858755796,175.96588134765625,55964400,172.5160369873047,172.5209976196289,171.1509117126465,1,0,2.401788512851084,114,172.01583117068753,171.11267122079872,169.8026100138583,174.1099395751953,171.6883087158203,170.54696655273438,174.44739269623702,172.59144973527793,171.1226040934086,171.80740468839622,170.39808778863198,169.2369069191782,54835000.0,56058300.0,45143500.0,0.0,0.0,0.0,171.90069885253905,171.84710693359375,172.25600891113282,172.0019317626953,171.71808624267578,171.7696960449219,170.7566879272461,170.45972137451173,170.2209014892578,175.99565961269718,175.916259765625,178.00046410534546,175.4299413812976,99625300.0
2023-05-31,175.99565961269718,178.00046410534546,175.4299413812976,175.916259765625,99625300,173.64547119140624,173.03510131835938,171.59468765258788,1,3,-2.570522724047862,115,175.62844336557998,172.01583117068753,171.11267122079872,175.96588134765625,174.1099395751953,171.6883087158203,177.64316710040904,174.44739269623702,172.59144973527793,175.24137858755796,171.80740468839622,170.39808778863198,55964400.0,54835000.0,56058300.0,0.0,0.0,0.0,172.5160369873047,171.90069885253905,171.84710693359375,172.5209976196289,172.0019317626953,171.71808624267578,171.1509117126465,170.7566879272461,170.45972137451173,176.3628631071657,178.73487854003906,178.76465158842046,175.59865286277548,68901800.0
2023-06-01,176.3628631071657,178.76465158842046,175.59865286277548,178.73487854003906,68901800,175.28305358886718,173.76953125,172.2334083557129,1,1,3.1659987256449824,116,175.99565961269718,175.62844336557998,172.01583117068753,175.916259765625,175.96588134765625,174.1099395751953,178.00046410534546,177.64316710040904,174.44739269623702,175.4299413812976,175.24137858755796,171.80740468839622,99625300.0,55964400.0,54835000.0,3.0,0.0,0.0,173.64547119140624,172.5160369873047,171.90069885253905,173.03510131835938,172.5209976196289,172.0019317626953,171.59468765258788,171.1509117126465,170.7566879272461,179.6678092681631,179.58840942382812,180.41216577183522,177.91112367918484,61945900.0
2023-06-02,179.6678092681631,180.41216577183522,177.91112367918484,179.58840942382812,61945900,176.86307373046876,174.35509033203124,172.99706802368163,1,0,-2.50104209265038,117,176.3628631071657,175.99565961269718,175.62844336557998,178.73487854003906,175.916259765625,175.96588134765625,178.76465158842046,178.00046410534546,177.64316710040904,175.59865286277548,175.4299413812976,175.24137858755796,68901800.0,99625300.0,55964400.0,1.0,3.0,0.0,175.28305358886718,173.64547119140624,172.5160369873047,173.76953125,173.03510131835938,172.5209976196289,172.2334083557129,171.59468765258788,171.1509117126465,181.2557821635985,178.22872924804688,183.55831715341373,176.70030869345317,121946500.0
2023-06-05,181.2557821635985,183.55831715341373,176.70030869345317,178.22872924804688,121946500,177.68683166503905,174.79376525878905,173.30720443725585,1,3,-6.858008459960558,118,179.6678092681631,176.3628631071657,175.99565961269718,179.58840942382812,178.73487854003906,175.916259765625,180.41216577183522,178.76465158842046,178.00046410534546,177.91112367918484,175.59865286277548,175.4299413812976,61945900.0,68901800.0,99625300.0,0.0,1.0,3.0,176.86307373046876,175.28305358886718,173.64547119140624,174.35509033203124,173.76953125,173.03510131835938,172.99706802368163,172.2334083557129,171.59468765258788,178.61580235581204,177.8615264892578,178.76466761106187,176.0949063111125,64848400.0
2023-06-06,178.61580235581204,178.76466761106187,176.0949063111125,177.8615264892578,64848400,178.0659606933594,175.29099884033204,173.60244903564453,1,1,-2.669761299949357,119,181.2557821635985,179.6678092681631,176.3628631071657,178.22872924804688,179.58840942382812,178.73487854003906,183.55831715341373,180.41216577183522,178.76465158842046,176.70030869345317,177.91112367918484,175.59865286277548,121946500.0,61945900.0,68901800.0,3.0,0.0,1.0,177.68683166503905,176.86307373046876,175.28305358886718,174.79376525878905,174.35509033203124,173.76953125,173.30720443725585,172.99706802368163,172.2334083557129,177.0973245717396,176.48199462890625,179.84648585280493,175.9857568959184,61944600.0
2023-06-07,177.0973245717396,179.84648585280493,175.9857568959184,176.48199462890625,61944600,178.17910766601562,175.91228942871095,173.91444778442383,1,0,-3.8607289568865326,120,178.61580235581204,181.2557821635985,179.6678092681631,177.8615264892578,178.22872924804688,179.58840942382812,178.76466761106187,183.55831715341373,180.41216577183522,176.0949063111125,176.70030869345317,177.91112367918484,64848400.0,121946500.0,61945900.0,1.0,3.0,0.0,178.0659606933594,177.68683166503905,176.86307373046876,175.29099884033204,174.79376525878905,174.35509033203124,173.60244903564453,173.30720443725585,172.99706802368163,176.56135080082998,179.21127319335938,179.47923062220013,176.12467438732125,50214900.0
2023-06-08,176.56135080082998,179.47923062220013,176.12467438732125,179.21127319335938,50214900,178.27438659667968,176.77872009277343,174.27420806884766,1,0,3.354556234878885,121,177.0973245717396,178.61580235581204,181.2557821635985,176.48199462890625,177.8615264892578,178.22872924804688,179.84648585280493,178.76466761106187,183.55831715341373,175.9857568959184,176.0949063111125,176.70030869345317,61944600.0,64848400.0,121946500.0,0.0,1.0,3.0,178.17910766601562,178.0659606933594,177.68683166503905,175.91228942871095,175.29099884033204,174.79376525878905,173.91444778442383,173.60244903564453,173.30720443725585,180.13427291189814,179.5983428955078,180.85877566456503,179.2708242183914,48870700.0
2023-06-09,180.13427291189814,180.85877566456503,179.2708242183914,179.5983428955078,48870700,178.27637329101563,177.5697235107422,174.64390487670897,1,0,-1.5879514461736335,122,176.56135080082998,177.0973245717396,178.61580235581204,179.21127319335938,176.48199462890625,177.8615264892578,179.47923062220013,179.84648585280493,178.76466761106187,176.12467438732125,175.9857568959184,176.0949063111125,50214900.0,61944600.0,64848400.0,0.0,0.0,1.0,178.27438659667968,178.17910766601562,178.0659606933594,176.77872009277343,175.91228942871095,175.29099884033204,174.27420806884766,173.91444778442383,173.60244903564453,179.90601640267764,182.40704345703125,182.50629705263665,179.60827075983389,54274900.0
2023-06-12,179.90601640267764,182.50629705263665,179.60827075983389,182.40704345703125,54274900,179.1120361328125,178.3994338989258,175.20068283081054,1,0,2.8980262928027685,123,180.13427291189814,176.56135080082998,177.0973245717396,179.5983428955078,179.21127319335938,176.48199462890625,180.85877566456503,179.47923062220013,179.84648585280493,179.2708242183914,176.12467438732125,175.9857568959184,48870700.0,50214900.0,61944600.0,0.0,0.0,0.0,178.27637329101563,178.27438659667968,178.17910766601562,177.5697235107422,176.77872009277343,175.91228942871095,174.64390487670897,174.27420806884766,173.91444778442383,181.42450705779416,181.9306640625,182.76433976812353,181.06721530624512,54929100.0
2023-06-13,181.42450705779416,182.76433976812353,181.06721530624512,181.9306640625,54929100,179.92586364746094,178.99591217041015,175.75845489501953,1,0,1.697124461878417,124,179.90601640267764,180.13427291189814,176.56135080082998,182.40704345703125,179.5983428955078,179.21127319335938,182.50629705263665,180.85877566456503,179.47923062220013,179.60827075983389,179.2708242183914,176.12467438732125,54274900.0,48870700.0,50214900.0,0.0,0.0,0.0,179.1120361328125,178.27637329101563,178.27438659667968,178.3994338989258,177.5697235107422,176.77872009277343,175.20068283081054,174.64390487670897,174.27420806884766,181.99018893101425,182.56582641601562,183.00251796629055,180.6503563770028,57462900.0
2023-06-14,181.99018893101425,183.00251796629055,180.6503563770028,182.56582641601562,57462900,181.14263000488282,179.6608688354492,176.3479850769043,1,0,2.3521615892877605,125,181.42450705779416,179.90601640267764,180.13427291189814,181.9306640625,182.40704345703125,179.5983428955078,182.76433976812353,182.50629705263665,180.85877566456503,181.06721530624512,179.60827075983389,179.2708242183914,54929100.0,54274900.0,48870700.0,0.0,0.0,0.0,179.92586364746094,179.1120361328125,178.27637329101563,178.99591217041015,178.3994338989258,177.5697235107422,175.75845489501953,175.20068283081054,174.64390487670897,182.57577393042644,184.61033630371094,185.1165084295681,182.39712049072034,65433200.0
2023-06-15,182.57577393042644,185.1165084295681,182.39712049072034,184.61033630371094,65433200,182.22244262695312,180.2484146118164,177.00897293090821,1,1,2.719387938847774,126,181.99018893101425,181.42450705779416,179.90601640267764,182.56582641601562,181.9306640625,182.40704345703125,183.00251796629055,182.76433976812353,182.50629705263665,180.6503563770028,181.06721530624512,179.60827075983389,57462900.0,54929100.0,54274900.0,0.0,0.0,0.0,181.14263000488282,179.92586364746094,179.1120361328125,179.6608688354492,178.99591217041015,178.3994338989258,176.3479850769043,175.75845489501953,175.20068283081054,185.32491183758503,183.52853393554688,185.58296511233405,182.88343103661734,101235600.0
2023-06-16,185.32491183758503,185.58296511233405,182.88343103661734,183.52853393554688,101235600,183.00848083496095,180.64242706298828,177.49875869750977,1,3,-2.6995340757167128,127,182.57577393042644,181.99018893101425,181.42450705779416,184.61033630371094,182.56582641601562,181.9306640625,185.1165084295681,183.00251796629055,182.76433976812353,182.39712049072034,180.6503563770028,181.06721530624512,65433200.0,57462900.0,54929100.0,1.0,0.0,0.0,182.22244262695312,181.14263000488282,179.92586364746094,180.2484146118164,179.6608688354492,178.99591217041015,177.00897293090821,176.3479850769043,175.75845489501953,183.0223827636369,183.61785888671875,184.69966852666565,183.0223827636369,49799100.0
2023-06-20,183.0223827636369,184.69966852666565,183.0223827636369,183.61785888671875,49799100,183.25064392089843,181.18134002685548,177.98755264282227,1,0,1.677285763028749,128,185.32491183758503,182.57577393042644,181.99018893101425,183.52853393554688,184.61033630371094,182.56582641601562,185.58296511233405,185.1165084295681,183.00251796629055,182.88343103661734,182.39712049072034,180.6503563770028,101235600.0,65433200.0,57462900.0,3.0,1.0,0.0,183.00848083496095,182.22244262695312,181.14263000488282,180.64242706298828,180.2484146118164,179.6608688354492,177.49875869750977,177.00897293090821,176.3479850769043,183.50868927037342,182.57577514648438,184.014861399602,181.21607359601802,49515700.0
2023-06-21,183.50868927037342,184.014861399602,181.21607359601802,182.57577514648438,49515700,183.37966613769532,181.65276489257812,178.47188186645508,1,0,-2.7987878035839913,129,183.0223827636369,185.32491183758503,182.57577393042644,183.61785888671875,183.52853393554688,184.61033630371094,184.69966852666565,185.58296511233405,185.1165084295681,183.0223827636369,182.88343103661734,182.39712049072034,49799100.0,101235600.0,65433200.0,0.0,3.0,1.0,183.25064392089843,183.00848083496095,182.22244262695312,181.18134002685548,180.64242706298828,180.2484146118164,177.98755264282227,177.49875869750977,177.00897293090821,182.35741623768828,185.59288024902344,185.64250704259015,182.28793569790065,51245300.0
2023-06-22,182.35741623768828,185.64250704259015,182.28793569790065,185.59288024902344,51245300,183.98507690429688,182.56385345458983,179.2380714416504,1,0,3.3545713446895036,130,183.50868927037342,183.0223827636369,185.32491183758503,182.57577514648438,183.61785888671875,183.52853393554688,184.014861399602,184.69966852666565,185.58296511233405,181.21607359601802,183.0223827636369,182.88343103661734,49515700.0,49799100.0,101235600.0,0.0,0.0,3.0,183.37966613769532,183.25064392089843,183.00848083496095,181.65276489257812,181.18134002685548,180.64242706298828,178.47188186645508,177.98755264282227,177.49875869750977,184.15382734264784,185.2753143310547,186.148697594783,183.61788210573314,53079300.0
2023-06-23,184.15382734264784,186.148697594783,183.61788210573314,185.2753143310547,53079300,184.11807250976562,183.17025756835938,179.9744888305664,1,0,2.530815489049843,131,182.35741623768828,183.50868927037342,183.0223827636369,185.59288024902344,182.57577514648438,183.61785888671875,185.64250704259015,184.014861399602,184.69966852666565,182.28793569790065,181.21607359601802,183.0223827636369,51245300.0,49515700.0,49799100.0,0.0,0.0,0.0,183.98507690429688,183.37966613769532,183.25064392089843,182.56385345458983,181.65276489257812,181.18134002685548,179.2380714416504,178.47188186645508,177.98755264282227,185.42417467718977,183.87591552734375,186.6349958367303,183.83620803203,48088700.0
2023-06-26,185.42417467718977,186.6349958367303,183.83620803203,183.87591552734375,48088700,184.187548828125,183.59801483154297,180.58386917114257,1,0,-2.7987878047003107,132,184.15382734264784,182.35741623768828,183.50868927037342,185.2753143310547,185.59288024902344,182.57577514648438,186.148697594783,185.64250704259015,184.014861399602,183.61788210573314,182.28793569790065,181.21607359601802,53079300.0,51245300.0,49515700.0,0.0,0.0,0.0,184.11807250976562,183.98507690429688,183.37966613769532,183.17025756835938,182.56385345458983,181.65276489257812,179.9744888305664,179.2380714416504,178.47188186645508,184.491243018021,186.64491271972656,186.9724314039452,184.2728972285419,50730800.0
2023-06-27,184.491243018021,186.9724314039452,184.2728972285419,186.64491271972656,50730800,184.79295959472657,184.0218017578125,181.21061782836915,1,0,2.6995341754033007,133,185.42417467718977,184.15382734264784,182.35741623768828,183.87591552734375,185.2753143310547,185.59288024902344,186.6349958367303,186.148697594783,185.64250704259015,183.83620803203,183.61788210573314,182.28793569790065,48088700.0,53079300.0,51245300.0,0.0,0.0,0.0,184.187548828125,184.11807250976562,183.98507690429688,183.59801483154297,183.17025756835938,182.56385345458983,180.58386917114257,179.9744888305664,179.2380714416504,186.51586838059197,187.82594299316406,188.4710458547069,186.1883648714196,51216800.0
2023-06-28,186.51586838059197,188.4710458547069,186.1883648714196,187.82594299316406,51216800,185.8429931640625,184.6113296508789,181.80362091064453,1,0,2.2826809832872925,134,184.491243018021,185.42417467718977,184.15382734264784,186.64491271972656,183.87591552734375,185.2753143310547,186.9724314039452,186.6349958367303,186.148697594783,184.2728972285419,183.83620803203,183.61788210573314,50730800.0,48088700.0,53079300.0,0.0,0.0,0.0,184.79295959472657,184.187548828125,184.11807250976562,184.0218017578125,183.59801483154297,183.17025756835938,181.21061782836915,180.58386917114257,179.9744888305664,187.65721893731777,188.1633758544922,188.63977487015424,187.51827301040888,46347300.0
2023-06-29,187.65721893731777,188.63977487015424,187.51827301040888,188.1633758544922,46347300,186.35709228515626,185.17108459472655,182.41597671508788,1,0,1.121501859745365,135,186.51586838059197,184.491243018021,185.42417467718977,187.82594299316406,186.64491271972656,183.87591552734375,188.4710458547069,186.9724314039452,186.6349958367303,186.1883648714196,184.2728972285419,183.83620803203,51216800.0,50730800.0,48088700.0,0.0,0.0,0.0,185.8429931640625,184.79295959472657,184.187548828125,184.6113296508789,184.0218017578125,183.59801483154297,181.80362091064453,181.21061782836915,180.58386917114257,190.188048421843,192.51043701171875,193.0165939677774,189.820822259396,85069600.0
2023-06-30,190.188048421843,193.0165939677774,189.820822259396,192.51043701171875,85069600,187.80411682128906,185.96109466552736,183.10475463867186,0,3,3.195771708381386,136,187.65721893731777,186.51586838059197,184.491243018021,188.1633758544922,187.82594299316406,186.64491271972656,188.63977487015424,188.4710458547069,186.9724314039452,187.51827301040888,186.1883648714196,184.2728972285419,46347300.0,51216800.0,50730800.0,0.0,0.0,0.0,186.35709228515626,185.8429931640625,184.79295959472657,185.17108459472655,184.6113296508789,184.0218017578125,182.41597671508788,181.80362091064453,181.21061782836915,192.32185451119005,191.0117950439453,192.4211080946957,190.3170502473471,31458200.0
2023-07-03,192.32185451119005,192.4211080946957,190.3170502473471,191.0117950439453,31458200,189.23129272460938,186.70942077636718,183.67592391967773,0,0,-2.1040578473485994,137,190.188048421843,187.65721893731777,186.51586838059197,192.51043701171875,188.1633758544922,187.82594299316406,193.0165939677774,188.63977487015424,188.4710458547069,189.820822259396,187.51827301040888,186.1883648714196,85069600.0,46347300.0,51216800.0,3.0,0.0,0.0,187.80411682128906,186.35709228515626,185.8429931640625,185.96109466552736,185.17108459472655,184.6113296508789,183.10475463867186,182.41597671508788,181.80362091064453,190.12850409377413,189.8903045654297,191.5278827838796,189.18564042572623,46920300.0
2023-07-05,190.12850409377413,191.5278827838796,189.18564042572623,189.8903045654297,46920300,189.88037109375,187.33666534423827,184.25900268554688,0,0,-2.3422423581533565,138,192.32185451119005,190.188048421843,187.65721893731777,191.0117950439453,192.51043701171875,188.1633758544922,192.4211080946957,193.0165939677774,188.63977487015424,190.3170502473471,189.820822259396,187.51827301040888,31458200.0,85069600.0,46347300.0,0.0,3.0,0.0,189.23129272460938,187.80411682128906,186.35709228515626,186.70942077636718,185.96109466552736,185.17108459472655,183.67592391967773,183.10475463867186,182.41597671508788,188.41152151886186,190.36669921875,190.57512571080738,187.7763378847441,45094300.0
